month,region,district,gender,age_group,industry,transaction_count,payment_amount,source_date,avg_ticket,source
2025-11,수원시 영통구,매탄4동,여,10대,약국,2,5306,2026-01-20,2653,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,10대,음료/식품,9,25113,2026-01-20,2790,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,10대,일반/휴게 음식,17,73233,2026-01-20,4308,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,10대,일반유통,11,28064,2026-01-20,2551,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,20대,기타유통,2,155671,2026-01-20,77836,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,20대,레저/문화 용품,8,273131,2026-01-20,34141,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,20대,문화/취미,4,41119,2026-01-20,10280,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,20대,미용/위생,5,106435,2026-01-20,21287,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,20대,약국,39,249576,2026-01-20,6399,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,20대,용역서비스,4,29751,2026-01-20,7438,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,20대,음료/식품,31,389106,2026-01-20,12552,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,20대,의류,1,2418,2026-01-20,2418,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,20대,의원,10,48360,2026-01-20,4836,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,20대,일반/휴게 음식,245,2276177,2026-01-20,9291,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,20대,일반유통,222,1023285,2026-01-20,4609,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,20대,자동차 정비/유지,1,5454,2026-01-20,5454,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,20대,학원,2,3810,2026-01-20,1905,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,30대,건축자재,1,65060,2026-01-20,65060,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,30대,기타의료,1,966,2026-01-20,966,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,30대,레저/문화 용품,9,55309,2026-01-20,6145,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,30대,레저/스포츠 서비스,4,73006,2026-01-20,18252,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,30대,문화/취미,1,8250,2026-01-20,8250,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,30대,미용/위생,17,122125,2026-01-20,7184,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,30대,서적/문구/학습자재,12,58479,2026-01-20,4873,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,30대,약국,94,126455,2026-01-20,1345,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,30대,용역서비스,7,9822,2026-01-20,1403,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,30대,음료/식품,77,236549,2026-01-20,3072,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,30대,의원,23,369587,2026-01-20,16069,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,30대,일반/휴게 음식,598,2543360,2026-01-20,4253,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,30대,일반유통,417,906242,2026-01-20,2173,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,30대,자동차 정비/유지,3,157452,2026-01-20,52484,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,30대,주방용품,1,2224,2026-01-20,2224,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,30대,직물/침구류,1,50000,2026-01-20,50000,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,30대,학원,11,279581,2026-01-20,25416,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,40대,기타의료,8,20966,2026-01-20,2621,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,40대,레저/문화 용품,17,187336,2026-01-20,11020,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,40대,레저/스포츠 서비스,3,92666,2026-01-20,30889,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,40대,문화/취미,12,164768,2026-01-20,13731,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,40대,미용/위생,39,440822,2026-01-20,11303,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,40대,서적/문구/학습자재,31,139045,2026-01-20,4485,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,40대,신변잡화,1,1410,2026-01-20,1410,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,40대,약국,249,438330,2026-01-20,1760,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,40대,용역서비스,24,55197,2026-01-20,2300,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,40대,음료/식품,130,515825,2026-01-20,3968,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,40대,의류,2,9785,2026-01-20,4892,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,40대,의원,41,88905,2026-01-20,2168,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,40대,일반/휴게 음식,675,3300852,2026-01-20,4890,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,40대,일반유통,420,1231515,2026-01-20,2932,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,40대,자동차 정비/유지,2,6896,2026-01-20,3448,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,40대,전자상거래,1,6336,2026-01-20,6336,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,40대,주방용품,1,1821,2026-01-20,1821,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,40대,학원,53,1611207,2026-01-20,30400,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,50대,기타의료,6,25115,2026-01-20,4186,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,50대,레저/문화 용품,15,78377,2026-01-20,5225,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,50대,레저/스포츠 서비스,10,153812,2026-01-20,15381,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,50대,문화/취미,8,97941,2026-01-20,12243,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,50대,미용/위생,64,560333,2026-01-20,8755,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,50대,서적/문구/학습자재,3,21563,2026-01-20,7188,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,50대,신변잡화,1,4934,2026-01-20,4934,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,50대,약국,146,249520,2026-01-20,1709,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,50대,용역서비스,23,107373,2026-01-20,4668,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,50대,음료/식품,289,951013,2026-01-20,3291,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,50대,의류,4,7284,2026-01-20,1821,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,50대,의원,39,228172,2026-01-20,5851,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,50대,일반/휴게 음식,567,2575173,2026-01-20,4542,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,50대,일반유통,469,1683416,2026-01-20,3589,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,50대,자동차 정비/유지,1,18182,2026-01-20,18182,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,50대,전자제품,1,5644,2026-01-20,5644,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,50대,주방용품,3,23372,2026-01-20,7791,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,50대,학원,3,84649,2026-01-20,28216,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,60대 이상,기타의료,7,82739,2026-01-20,11820,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,60대 이상,레저/문화 용품,2,24323,2026-01-20,12162,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,60대 이상,레저/스포츠 서비스,3,8621,2026-01-20,2874,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,60대 이상,문화/취미,5,12452,2026-01-20,2490,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,60대 이상,미용/위생,62,390335,2026-01-20,6296,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,60대 이상,서적/문구/학습자재,1,3028,2026-01-20,3028,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,60대 이상,약국,111,294103,2026-01-20,2650,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,60대 이상,용역서비스,13,26018,2026-01-20,2001,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,60대 이상,음료/식품,191,1288606,2026-01-20,6747,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,60대 이상,의류,7,28043,2026-01-20,4006,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,60대 이상,의원,36,61192,2026-01-20,1700,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,60대 이상,일반/휴게 음식,232,1261857,2026-01-20,5439,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,60대 이상,일반유통,381,1196481,2026-01-20,3140,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,60대 이상,전자제품,2,4666,2026-01-20,2333,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,60대 이상,학원,7,108019,2026-01-20,15431,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,60대 이상,회원정보미상,9,156920,2026-01-20,17436,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,60대 이상,회원정보미상,9,156920,2026-01-20,17436,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,60대 이상,약국,1,60000,2026-01-20,60000,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,60대 이상,음료/식품,3,38860,2026-01-20,12953,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,60대 이상,일반/휴게 음식,2,20000,2026-01-20,10000,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄4동,여,60대 이상,일반유통,3,38060,2026-01-20,12687,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,10대,기타의료,1,5500,2026-01-20,5500,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,10대,레저/문화 용품,1,2928,2026-01-20,2928,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,10대,레저/스포츠 서비스,29,123545,2026-01-20,4260,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,10대,신변잡화,2,457,2026-01-20,228,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,10대,약국,1,3500,2026-01-20,3500,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,10대,음료/식품,7,24700,2026-01-20,3529,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,10대,의류,1,33000,2026-01-20,33000,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,10대,의원,1,1510,2026-01-20,1510,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,10대,일반/휴게 음식,38,423500,2026-01-20,11145,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,10대,일반유통,47,178273,2026-01-20,3793,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,10대,학원,3,83514,2026-01-20,27838,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,20대,기타의료,7,265918,2026-01-20,37988,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,20대,레저/문화 용품,28,354733,2026-01-20,12669,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,20대,레저/스포츠 서비스,46,407270,2026-01-20,8854,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,20대,문화/취미,1,10000,2026-01-20,10000,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,20대,미용/위생,37,732415,2026-01-20,19795,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,20대,서적/문구/학습자재,1,1500,2026-01-20,1500,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,20대,신변잡화,1,4734,2026-01-20,4734,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,20대,약국,19,113905,2026-01-20,5995,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,20대,용역서비스,13,81993,2026-01-20,6307,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,20대,음료/식품,168,1188328,2026-01-20,7073,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,20대,의류,4,239000,2026-01-20,59750,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,20대,의원,24,27980,2026-01-20,1166,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,20대,일반/휴게 음식,536,5929512,2026-01-20,11063,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,20대,일반유통,469,2114959,2026-01-20,4510,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,20대,자동차 정비/유지,13,50987,2026-01-20,3922,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,20대,주방용품,2,63700,2026-01-20,31850,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,20대,직물/침구류,5,5170,2026-01-20,1034,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,20대,학원,3,119000,2026-01-20,39667,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,30대,기타의료,10,72132,2026-01-20,7213,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,30대,레저/문화 용품,28,302562,2026-01-20,10806,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,30대,레저/스포츠 서비스,100,177347,2026-01-20,1773,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,30대,문화/취미,6,421377,2026-01-20,70230,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,30대,미용/위생,69,617271,2026-01-20,8946,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,30대,서적/문구/학습자재,3,58464,2026-01-20,19488,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,30대,신변잡화,3,2533,2026-01-20,844,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,30대,약국,43,141407,2026-01-20,3289,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,30대,용역서비스,25,85674,2026-01-20,3427,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,30대,음료/식품,191,437508,2026-01-20,2291,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,30대,의류,1,1272,2026-01-20,1272,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,30대,의원,40,135111,2026-01-20,3378,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,30대,일반/휴게 음식,971,4986788,2026-01-20,5136,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,30대,일반유통,668,1524954,2026-01-20,2283,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,30대,자동차 정비/유지,36,801181,2026-01-20,22255,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,30대,주방용품,7,36670,2026-01-20,5239,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,30대,학원,18,284997,2026-01-20,15833,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,40대,기타의료,17,130254,2026-01-20,7662,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,40대,레저/문화 용품,2,14742,2026-01-20,7371,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,40대,레저/스포츠 서비스,84,391774,2026-01-20,4664,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,40대,문화/취미,11,32276,2026-01-20,2934,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,40대,미용/위생,80,464315,2026-01-20,5804,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,40대,서적/문구/학습자재,2,4948,2026-01-20,2474,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,40대,신변잡화,11,62148,2026-01-20,5650,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,40대,약국,87,297297,2026-01-20,3417,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,40대,용역서비스,20,63258,2026-01-20,3163,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,40대,음료/식품,263,1392323,2026-01-20,5294,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,40대,의류,3,7338,2026-01-20,2446,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,40대,의원,63,218454,2026-01-20,3468,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,40대,일반/휴게 음식,1416,7371490,2026-01-20,5206,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,40대,일반유통,1051,2395231,2026-01-20,2279,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,40대,자동차 정비/유지,63,710643,2026-01-20,11280,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,40대,전자상거래,1,6503,2026-01-20,6503,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,40대,전자제품,2,3191,2026-01-20,1596,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,40대,주방용품,13,139795,2026-01-20,10753,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,40대,학원,84,2996024,2026-01-20,35667,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,50대,건축자재,2,27786,2026-01-20,13893,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,50대,기타의료,7,48589,2026-01-20,6941,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,50대,레저/문화 용품,12,221880,2026-01-20,18490,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,50대,레저/스포츠 서비스,129,603360,2026-01-20,4677,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,50대,문화/취미,5,60232,2026-01-20,12046,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,50대,미용/위생,80,544760,2026-01-20,6810,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,50대,서적/문구/학습자재,3,6621,2026-01-20,2207,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,50대,신변잡화,14,12048,2026-01-20,861,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,50대,약국,61,190945,2026-01-20,3130,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,50대,용역서비스,37,163630,2026-01-20,4422,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,50대,음료/식품,193,936475,2026-01-20,4852,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,50대,의류,3,8153,2026-01-20,2718,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,50대,의원,47,282402,2026-01-20,6009,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,50대,일반/휴게 음식,1233,6873676,2026-01-20,5575,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,50대,일반유통,874,2073581,2026-01-20,2373,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,50대,자동차 정비/유지,22,237708,2026-01-20,10805,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,50대,주방용품,21,137822,2026-01-20,6563,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,50대,직물/침구류,2,3300,2026-01-20,1650,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,50대,학원,15,484866,2026-01-20,32324,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,60대 이상,건축자재,6,84613,2026-01-20,14102,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,60대 이상,기타유통,1,715,2026-01-20,715,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,60대 이상,기타의료,14,152697,2026-01-20,10907,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,60대 이상,레저/문화 용품,14,173585,2026-01-20,12399,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 권선구,서둔동,남,60대 이상,레저/스포츠 서비스,82,255473,2026-01-20,3116,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
