month,region,district,industry,age_group,payment_amount,transaction_count,avg_ticket,event_participation,revisit_rate,merchant_count,gender,source_date,source
2025-11,수원시 영통구,매탄2동,직물/침구류,50대,70529,4,17632,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,학원,50대,1235393,32,38606,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,건축자재,60대 이상,13649,5,2730,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,기타의료,60대 이상,14385,1,14385,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,레저/스포츠 서비스,60대 이상,118310,31,3816,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,문화/취미,60대 이상,41439,4,10360,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,미용/위생,60대 이상,301682,43,7016,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,비영리유통,60대 이상,299,1,299,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,서적/문구/학습자재,60대 이상,9524,3,3175,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,신변잡화,60대 이상,7583,2,3792,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,약국,60대 이상,130452,59,2211,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,용역서비스,60대 이상,18718,10,1872,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,음료/식품,60대 이상,323507,99,3268,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,의류,60대 이상,5666,1,5666,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,의원,60대 이상,131468,51,2578,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,일반/휴게 음식,60대 이상,1524184,357,4269,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,일반유통,60대 이상,1165134,426,2735,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,자동차판매,60대 이상,19725,2,9862,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,전자제품,60대 이상,1501,1,1501,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,직물/침구류,60대 이상,218393,7,31199,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,학원,60대 이상,211052,4,52763,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,미용/위생,10대,2046,1,2046,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,약국,10대,6100,2,3050,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,음료/식품,10대,16644,6,2774,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,의원,10대,3900,1,3900,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,일반/휴게 음식,10대,103248,15,6883,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,일반유통,10대,68074,26,2618,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,학원,10대,61535,3,20512,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,건축자재,20대,14696,2,7348,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,기타의료,20대,264083,9,29343,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,레저/스포츠 서비스,20대,317,1,317,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,문화/취미,20대,1818,1,1818,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,미용/위생,20대,87094,8,10887,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,병원,20대,41441,4,10360,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,서적/문구/학습자재,20대,1632,2,816,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,신변잡화,20대,25000,1,25000,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,약국,20대,60212,17,3542,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,용역서비스,20대,117969,18,6554,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,음료/식품,20대,495660,73,6790,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,의류,20대,150000,1,150000,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,의원,20대,129712,9,14412,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,일반/휴게 음식,20대,2749633,322,8539,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,일반유통,20대,663420,250,2654,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,직물/침구류,20대,112325,4,28081,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,학원,20대,368299,9,40922,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,건축자재,30대,47612,5,9522,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,기타의료,30대,757957,20,37898,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,레저/스포츠 서비스,30대,144742,3,48247,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,문화/취미,30대,370939,18,20608,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,미용/위생,30대,184034,23,8001,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,병원,30대,61780,3,20593,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,비영리유통,30대,666,1,666,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,서적/문구/학습자재,30대,1327777,45,29506,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,약국,30대,103495,45,2300,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,용역서비스,30대,1227045,17,72179,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,음료/식품,30대,799906,103,7766,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,의원,30대,36695,13,2823,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,일반/휴게 음식,30대,2441035,591,4130,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,일반유통,30대,932084,353,2640,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,자동차 정비/유지,30대,83619,1,83619,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,직물/침구류,30대,326457,9,36273,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,학원,30대,615410,20,30770,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,건축자재,40대,48967,5,9793,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,기타의료,40대,169504,16,10594,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,레저/문화 용품,40대,36509,1,36509,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,레저/스포츠 서비스,40대,23182,9,2576,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,문화/취미,40대,137332,16,8583,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,미용/위생,40대,740879,58,12774,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,병원,40대,21101,2,10550,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,서적/문구/학습자재,40대,485701,43,11295,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,약국,40대,182949,75,2439,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,용역서비스,40대,157510,26,6058,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,음료/식품,40대,812296,217,3743,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,의원,40대,80585,20,4029,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,일반/휴게 음식,40대,3642941,873,4173,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,일반유통,40대,1371099,503,2726,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,자동차 정비/유지,40대,43527,3,14509,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,직물/침구류,40대,178182,3,59394,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,학원,40대,2814584,99,28430,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,건축자재,50대,13843,3,4614,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,기타의료,50대,115108,14,8222,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,레저/스포츠 서비스,50대,36025,4,9006,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,문화/취미,50대,183690,14,13121,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,미용/위생,50대,650284,56,11612,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,병원,50대,176556,3,58852,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,비영리유통,50대,22903,4,5726,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,서적/문구/학습자재,50대,160541,10,16054,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,신변잡화,50대,194833,5,38967,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,약국,50대,284617,89,3198,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,용역서비스,50대,218582,43,5083,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,음료/식품,50대,1523109,227,6710,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,의류,50대,16586,4,4146,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,의원,50대,521040,75,6947,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,일반/휴게 음식,50대,3117360,826,3774,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,일반유통,50대,1635100,581,2814,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,자동차 정비/유지,50대,121657,7,17380,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,직물/침구류,50대,499908,21,23805,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,학교/교육,50대,3440,1,3440,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,학원,50대,539690,18,29983,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,건축자재,60대 이상,5799,3,1933,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,기타유통,60대 이상,50741,2,25370,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,기타의료,60대 이상,27829,4,6957,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,레저/스포츠 서비스,60대 이상,15513,6,2586,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,문화/취미,60대 이상,8795,3,2932,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,미용/위생,60대 이상,528148,48,11003,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,비영리유통,60대 이상,2645,4,661,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,서적/문구/학습자재,60대 이상,8276,4,2069,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,약국,60대 이상,167522,55,3046,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,용역서비스,60대 이상,52554,13,4043,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,음료/식품,60대 이상,1101233,164,6715,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,의류,60대 이상,44470,6,7412,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,의원,60대 이상,312985,35,8942,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,일반/휴게 음식,60대 이상,1569350,334,4699,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,일반유통,60대 이상,1065769,396,2691,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,자동차 정비/유지,60대 이상,13333,1,13333,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,전자제품,60대 이상,2562,1,2562,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,직물/침구류,60대 이상,290865,10,29086,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,학원,60대 이상,212704,7,30386,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,회원정보미상,60대 이상,251700,15,16780,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,회원정보미상,60대 이상,251700,15,16780,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,미용/위생,60대 이상,28200,2,14100,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,약국,60대 이상,16500,2,8250,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,음료/식품,60대 이상,15000,1,15000,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,일반/휴게 음식,60대 이상,53200,3,17733,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄2동,일반유통,60대 이상,138800,7,19829,미확인,0.35,1,여,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄3동,기타의료,10대,10823,5,2165,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄3동,레저/스포츠 서비스,10대,301841,83,3637,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄3동,문화/취미,10대,1645,3,548,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄3동,미용/위생,10대,115154,13,8858,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄3동,서적/문구/학습자재,10대,60672,24,2528,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄3동,약국,10대,19950,13,1535,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄3동,용역서비스,10대,4642,6,774,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄3동,음료/식품,10대,118112,38,3108,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄3동,의원,10대,38431,10,3843,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄3동,일반/휴게 음식,10대,728895,168,4339,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄3동,일반유통,10대,227607,118,1929,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄3동,학원,10대,1294747,60,21579,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄3동,기타의료,20대,144574,13,11121,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄3동,레저/문화 용품,20대,41818,5,8364,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄3동,레저/스포츠 서비스,20대,1564997,191,8194,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄3동,문화/취미,20대,221072,31,7131,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄3동,미용/위생,20대,1565497,95,16479,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄3동,서적/문구/학습자재,20대,588734,31,18991,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄3동,약국,20대,262830,61,4309,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄3동,용역서비스,20대,211988,21,10095,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄3동,음료/식품,20대,3260100,320,10188,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄3동,의원,20대,210388,22,9563,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄3동,일반/휴게 음식,20대,9181455,1165,7881,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄3동,일반유통,20대,2000519,581,3443,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄3동,자동차 정비/유지,20대,9981,1,9981,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄3동,자동차판매,20대,10000,1,10000,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄3동,전자제품,20대,10000,1,10000,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄3동,주방용품,20대,3300,1,3300,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄3동,직물/침구류,20대,97866,3,32622,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄3동,학원,20대,1449002,46,31500,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄3동,건축자재,30대,1158,1,1158,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄3동,기타의료,30대,460738,46,10016,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,매탄3동,레저/문화 용품,30대,166961,30,5565,미확인,0.35,1,남,2026-01-20,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
